confreg_conferenceregistration	invoices_invoice	invoice_id	id	confreg_conferencere_invoice_id_c60c568b_fk_invoices_
confreg_conferenceregistration	confreg_conference	messaging_copiedfrom_id	id	confreg_conferencere_messaging_copiedfrom_46155d8e_fk_confreg_c
confreg_conferenceregistration	confreg_conferencemessaging	messaging_id	id	confreg_conferencere_messaging_id_2f1e0fe8_fk_confreg_c
confreg_conferenceregistration	auth_user	registrator_id	id	confreg_conferencere_registrator_id_ae0853cc_fk_auth_user
confreg_conferenceregistration	confreg_registrationtype	regtype_id	id	confreg_conferencere_regtype_id_3f0f16e5_fk_confreg_r
confreg_conferenceregistration	confreg_shirtsize	shirtsize_id	id	confreg_conferencere_shirtsize_id_bef90b58_fk_confreg_s
confreg_conferenceregistration_additionaloptions	confreg_conferenceadditionaloption	conferenceadditionaloption_id	id	confreg_conferencere_conferenceadditional_ea3a1878_fk_confreg_c
confreg_conferenceregistration_additionaloptions	confreg_conferenceregistration	conferenceregistration_id	id	confreg_conferencere_conferenceregistrati_52ca4784_fk_confreg_c
confreg_conferenceregistrationlog	confreg_conferenceregistration	reg_id	id	confreg_conferencere_reg_id_ea360ca1_fk_confreg_c
confreg_conferenceregistrationlog	auth_user	user_id	id	confreg_conferencere_user_id_4642e4da_fk_auth_user
confreg_conferenceregistrationtemporarytoken	confreg_conferenceregistration	reg_id	id	confreg_conferencere_reg_id_cbcdc611_fk_confreg_c
confreg_conferenceseries_administrators	confreg_conferenceseries	conferenceseries_id	id	confreg_conferencese_conferenceseries_id_7b14e833_fk_confreg_c
confreg_conferenceseries_administrators	auth_user	user_id	id	confreg_conferencese_user_id_ff4d5c73_fk_auth_user
confreg_conferenceseriesoptout	confreg_conferenceseries	series_id	id	confreg_conferencese_series_id_e62e57d2_fk_confreg_c
confreg_conferenceseriesoptout	auth_user	user_id	id	confreg_conferenceseriesoptout_user_id_389bdd5c_fk_auth_user_id
confreg_conferencesession	confreg_conference	conference_id	id	confreg_conferencese_conference_id_f0f623f4_fk_confreg_c
confreg_conferencesession	confreg_room	room_id	id	confreg_conferencesession_room_id_1670d4c8_fk_confreg_room_id
confreg_conferencesession	confreg_room	tentativeroom_id	id	confreg_conferencese_tentativeroom_id_61987cad_fk_confreg_r
confreg_conferencesession	confreg_conferencesessionscheduleslot	tentativescheduleslot_id	id	confreg_conferencese_tentativescheduleslo_f4077dce_fk_confreg_c
confreg_conferencesession	confreg_track	track_id	id	confreg_conferencesession_track_id_b537dfe9_fk_confreg_track_id
confreg_conferencesession_speaker	confreg_conferencesession	conferencesession_id	id	confreg_conferencese_conferencesession_id_9deeae1b_fk_confreg_c
confreg_conferencesession_speaker	confreg_speaker	speaker_id	id	confreg_conferencese_speaker_id_25f3c328_fk_confreg_s
confreg_conferencesession_tags	confreg_conferencesession	conferencesession_id	id	confreg_conferencese_conferencesession_id_4f5f6fe7_fk_confreg_c
confreg_conferencesession_tags	confreg_conferencesessiontag	conferencesessiontag_id	id	confreg_conferencese_conferencesessiontag_fa15c012_fk_confreg_c
confreg_conferencesessionfeedback	auth_user	attendee_id	id	confreg_conferencese_attendee_id_59a86695_fk_auth_user
confreg_conferencesessionfeedback	confreg_conference	conference_id	id	confreg_conferencese_conference_id_de6f91bc_fk_confreg_c
confreg_conferencesessionfeedback	confreg_conferencesession	session_id	id	confreg_conferencese_session_id_9ad1ac8f_fk_confreg_c
confreg_conferencesessionscheduleslot	confreg_conference	conference_id	id	confreg_conferencese_conference_id_0624b638_fk_confreg_c
confreg_conferencesessionslides	confreg_conferencesession	session_id	id	confreg_conferencese_session_id_4e433f43_fk_confreg_c
confreg_conferencesessiontag	confreg_conference	conference_id	id	confreg_conferencese_conference_id_ce737544_fk_confreg_c
confreg_conferencesessionvote	confreg_conferencesession	session_id	id	confreg_conferencese_session_id_b55319c8_fk_confreg_c
confreg_conferencesessionvote	auth_user	voter_id	id	confreg_conferencesessionvote_voter_id_3ae4466a_fk_auth_user_id
confreg_conferencetweetqueue	auth_user	approvedby_id	id	confreg_conferencetw_approvedby_id_0d36aa6a_fk_auth_user
confreg_conferencetweetqueue	auth_user	author_id	id	confreg_conferencetweetqueue_author_id_7c687f15_fk_auth_user_id
confreg_conferencetweetqueue	confreg_conference	conference_id	id	confreg_conferencetw_conference_id_98487c04_fk_confreg_c
confreg_conferencetweetqueue_remainingtosend	confreg_conferencetweetqueue	conferencetweetqueue_id	id	confreg_conferencetw_conferencetweetqueue_0a580d15_fk_confreg_c
confreg_conferencetweetqueue_remainingtosend	confreg_messagingprovider	messagingprovider_id	id	confreg_conferencetw_messagingprovider_id_4772d37f_fk_confreg_m
confreg_crossconferenceemail	auth_user	sentby_id	id	confreg_crossconferenceemail_sentby_id_83fdb6f9_fk_auth_user_id
confreg_crossconferenceemailrecipient	confreg_crossconferenceemail	email_id	id	confreg_crossconfere_email_id_aecae72f_fk_confreg_c
confreg_crossconferenceemailrule	confreg_conference	conference_id	id	confreg_crossconfere_conference_id_da7ac1e8_fk_confreg_c
confreg_crossconferenceemailrule	confreg_crossconferenceemail	email_id	id	confreg_crossconfere_email_id_5c081536_fk_confreg_c
confreg_discountcode	confreg_conference	conference_id	id	confreg_discountcode_conference_id_89b8d5d6_fk_confreg_c
confreg_discountcode	confsponsor_sponsor	sponsor_id	id	confreg_discountcode_sponsor_id_eae8e1df_fk_confspons
confreg_discountcode	auth_user	sponsor_rep_id	id	confreg_discountcode_sponsor_rep_id_fd463e53_fk_auth_user_id
confreg_discountcode_registrations	confreg_conferenceregistration	conferenceregistration_id	id	confreg_discountcode_conferenceregistrati_c9919138_fk_confreg_c
confreg_discountcode_registrations	confreg_discountcode	discountcode_id	id	confreg_discountcode_discountcode_id_c8aeb78b_fk_confreg_d
confreg_discountcode_requiresoption	confreg_conferenceadditionaloption	conferenceadditionaloption_id	id	confreg_discountcode_conferenceadditional_642833a2_fk_confreg_c
confreg_discountcode_requiresoption	confreg_discountcode	discountcode_id	id	confreg_discountcode_discountcode_id_31f89012_fk_confreg_d
confreg_discountcode_requiresregtype	confreg_discountcode	discountcode_id	id	confreg_discountcode_discountcode_id_b8d8678b_fk_confreg_d
confreg_discountcode_requiresregtype	confreg_registrationtype	registrationtype_id	id	confreg_discountcode_registrationtype_id_e211d4f6_fk_confreg_r
confreg_globaloptout	auth_user	user_id	id	confreg_globaloptout_user_id_6d4c7bce_fk_auth_user_id
confreg_incomingdirectmessage	confreg_messagingprovider	provider_id	id	confreg_incomingdire_provider_id_5ec6200c_fk_confreg_m
confreg_messagingprovider	confreg_conference	route_incoming_id	id	confreg_messagingpro_route_incoming_id_2b39dead_fk_confreg_c
confreg_messagingprovider	confreg_conferenceseries	series_id	id	confreg_messagingpro_series_id_11d1cdf6_fk_confreg_c
confreg_notificationqueue	confreg_conferencemessaging	messaging_id	id	confreg_notification_messaging_id_83e276d9_fk_confreg_c
confreg_notificationqueue	confreg_conferenceregistration	reg_id	id	confreg_notification_reg_id_775b6e76_fk_confreg_c
confreg_pendingadditionalorder	invoices_invoice	invoice_id	id	confreg_pendingaddit_invoice_id_053cedd9_fk_invoices_
confreg_pendingadditionalorder	confreg_registrationtype	newregtype_id	id	confreg_pendingaddit_newregtype_id_ca460b3c_fk_confreg_r
confreg_pendingadditionalorder	confreg_conferenceregistration	reg_id	id	confreg_pendingaddit_reg_id_5871277f_fk_confreg_c
confreg_pendingadditionalorder_options	confreg_conferenceadditionaloption	conferenceadditionaloption_id	id	confreg_pendingaddit_conferenceadditional_8bbece67_fk_confreg_c
confreg_pendingadditionalorder_options	confreg_pendingadditionalorder	pendingadditionalorder_id	id	confreg_pendingaddit_pendingadditionalord_38b375f1_fk_confreg_p
confreg_prepaidbatch	auth_user	buyer_id	id	confreg_prepaidbatch_buyer_id_af9349e7_fk_auth_user_id
confreg_prepaidbatch	confreg_conference	conference_id	id	confreg_prepaidbatch_conference_id_4b15b581_fk_confreg_c
confreg_prepaidbatch	confreg_registrationtype	regtype_id	id	confreg_prepaidbatch_regtype_id_27eeb108_fk_confreg_r
confreg_prepaidbatch	confsponsor_sponsor	sponsor_id	id	confreg_prepaidbatch_sponsor_id_b81cf8dd_fk_confspons
confreg_prepaidvoucher	confreg_prepaidbatch	batch_id	id	confreg_prepaidvouch_batch_id_7fb6b632_fk_confreg_p
confreg_prepaidvoucher	confreg_conference	conference_id	id	confreg_prepaidvouch_conference_id_6f1fa3ca_fk_confreg_c
confreg_prepaidvoucher	confreg_conferenceregistration	user_id	id	confreg_prepaidvouch_user_id_68d7a746_fk_confreg_c
confreg_refundpattern	confreg_conference	conference_id	id	confreg_refundpatter_conference_id_0d69b160_fk_confreg_c
confreg_registrationclass	confreg_conference	conference_id	id	confreg_registration_conference_id_5da02092_fk_confreg_c
confreg_registrationday	confreg_conference	conference_id	id	confreg_registration_conference_id_90523339_fk_confreg_c
confreg_registrationtype	confreg_conference	conference_id	id	confreg_registration_conference_id_6e30fbfe_fk_confreg_c
confreg_registrationtype	confreg_registrationclass	regclass_id	id	confreg_registration_regclass_id_da249bf9_fk_confreg_r
confreg_registrationtype_days	confreg_registrationday	registrationday_id	id	confreg_registration_registrationday_id_e0a572fa_fk_confreg_r
confreg_registrationtype_days	confreg_registrationtype	registrationtype_id	id	confreg_registration_registrationtype_id_f4dfa71b_fk_confreg_r
confreg_registrationtype_requires_option	confreg_conferenceadditionaloption	conferenceadditionaloption_id	id	confreg_registration_conferenceadditional_b6778ddf_fk_confreg_c
confreg_registrationtype_requires_option	confreg_registrationtype	registrationtype_id	id	confreg_registration_registrationtype_id_6a5eae3c_fk_confreg_r
confreg_registrationwaitlistentry	confreg_conferenceregistration	registration_id	id	confreg_registration_registration_id_b531b51f_fk_confreg_c
confreg_registrationwaitlisthistory	confreg_registrationwaitlistentry	waitlist_id	registration_id	confreg_registration_waitlist_id_e6d5e6ff_fk_confreg_r
confreg_room	confreg_conference	conference_id	id	confreg_room_conference_id_30940465_fk_confreg_conference_id
confreg_room_availabledays	confreg_registrationday	registrationday_id	id	confreg_room_availab_registrationday_id_aa4c9848_fk_confreg_r
confreg_room_availabledays	confreg_room	room_id	id	confreg_room_availabledays_room_id_dcfa73df_fk_confreg_room_id
confreg_savedreportdefinition	confreg_conference	conference_id	id	confreg_savedreportd_conference_id_894d4c16_fk_confreg_c
confreg_speaker	auth_user	user_id	id	confreg_speaker_user_id_854c684c_fk_auth_user_id
confreg_track	confreg_conference	conference_id	id	confreg_track_conference_id_ee75c09e_fk_confreg_conference_id
confreg_volunteerassignment	confreg_conferenceregistration	reg_id	id	confreg_volunteerass_reg_id_428b2609_fk_confreg_c
confreg_volunteerassignment	confreg_volunteerslot	slot_id	id	confreg_volunteerass_slot_id_2455a36c_fk_confreg_v
confreg_volunteerslot	confreg_conference	conference_id	id	confreg_volunteerslo_conference_id_34eafcf6_fk_confreg_c
confsponsor_purchasedvoucher	confreg_prepaidbatch	batch_id	id	confsponsor_purchase_batch_id_a6e24804_fk_confreg_p
confsponsor_purchasedvoucher	confreg_conference	conference_id	id	confsponsor_purchase_conference_id_8b167055_fk_confreg_c
confsponsor_purchasedvoucher	invoices_invoice	invoice_id	id	confsponsor_purchase_invoice_id_941c8da9_fk_invoices_
confsponsor_purchasedvoucher	confreg_registrationtype	regtype_id	id	confsponsor_purchase_regtype_id_71180679_fk_confreg_r
confsponsor_purchasedvoucher	confsponsor_sponsor	sponsor_id	id	confsponsor_purchase_sponsor_id_30a7c012_fk_confspons
confsponsor_purchasedvoucher	auth_user	user_id	id	confsponsor_purchasedvoucher_user_id_1793c5a7_fk_auth_user_id
confsponsor_scannedattendee	confreg_conferenceregistration	attendee_id	id	confsponsor_scanneda_attendee_id_26b86345_fk_confreg_c
confsponsor_scannedattendee	confreg_conferenceregistration	scannedby_id	id	confsponsor_scanneda_scannedby_id_a2b4b7a5_fk_confreg_c
confsponsor_scannedattendee	confsponsor_sponsor	sponsor_id	id	confsponsor_scanneda_sponsor_id_be4d2ea0_fk_confspons
confsponsor_shipment	confsponsor_shipmentaddress	address_id	id	confsponsor_shipment_address_id_eeeff973_fk_confspons
confsponsor_shipment	confreg_conference	conference_id	id	confsponsor_shipment_conference_id_d28e3fe1_fk_confreg_c
confsponsor_shipment	confsponsor_sponsor	sponsor_id	id	confsponsor_shipment_sponsor_id_c47cfc69_fk_confspons
confsponsor_shipmentaddress	confreg_conference	conference_id	id	confsponsor_shipment_conference_id_d6734224_fk_confreg_c
confsponsor_shipmentaddress_available_to	confsponsor_shipmentaddress	shipmentaddress_id	id	confsponsor_shipment_shipmentaddress_id_05f729ca_fk_confspons
confsponsor_shipmentaddress_available_to	confsponsor_sponsorshiplevel	sponsorshiplevel_id	id	confsponsor_shipment_sponsorshiplevel_id_cd1e8f84_fk_confspons
confsponsor_sponsor	confreg_conference	conference_id	id	confsponsor_sponsor_conference_id_9fefb25b_fk_confreg_c
confsponsor_sponsor	digisign_digisigndocument	contract_id	id	confsponsor_sponsor_contract_id_2a37abb9_fk_digisign_
confsponsor_sponsor	invoices_invoice	invoice_id	id	confsponsor_sponsor_invoice_id_db2c2ada_fk_invoices_invoice_id
confsponsor_sponsor	confsponsor_sponsorshiplevel	level_id	id	confsponsor_sponsor_level_id_ab15fa56_fk_confspons
confsponsor_sponsor_managers	confsponsor_sponsor	sponsor_id	id	confsponsor_sponsor__sponsor_id_04870c55_fk_confspons
confsponsor_sponsor_managers	auth_user	user_id	id	confsponsor_sponsor_managers_user_id_df9571ee_fk_auth_user_id
confsponsor_sponsorclaimedbenefit	confsponsor_sponsorshipbenefit	benefit_id	id	confsponsor_sponsorc_benefit_id_e1377bdb_fk_confspons
confsponsor_sponsorclaimedbenefit	auth_user	claimedby_id	id	confsponsor_sponsorc_claimedby_id_bba2e155_fk_auth_user
confsponsor_sponsorclaimedbenefit	confsponsor_sponsor	sponsor_id	id	confsponsor_sponsorc_sponsor_id_31cf18c3_fk_confspons
confsponsor_sponsormail	confreg_conference	conference_id	id	confsponsor_sponsorm_conference_id_42de47d9_fk_confreg_c
confsponsor_sponsormail_levels	confsponsor_sponsormail	sponsormail_id	id	confsponsor_sponsorm_sponsormail_id_e490fee6_fk_confspons
confsponsor_sponsormail_levels	confsponsor_sponsorshiplevel	sponsorshiplevel_id	id	confsponsor_sponsorm_sponsorshiplevel_id_79a30fc5_fk_confspons
confsponsor_sponsormail_sponsors	confsponsor_sponsor	sponsor_id	id	confsponsor_sponsorm_sponsor_id_1bab43ec_fk_confspons
confsponsor_sponsormail_sponsors	confsponsor_sponsormail	sponsormail_id	id	confsponsor_sponsorm_sponsormail_id_a3811b1f_fk_confspons
confsponsor_sponsorscanner	confreg_conferenceregistration	scanner_id	id	confsponsor_sponsors_scanner_id_26c36a01_fk_confreg_c
confsponsor_sponsorscanner	confsponsor_sponsor	sponsor_id	id	confsponsor_sponsors_sponsor_id_51e86e59_fk_confspons
confsponsor_sponsorshipbenefit	confsponsor_sponsorshiplevel	level_id	id	confsponsor_sponsors_level_id_396f3a4f_fk_confspons
confsponsor_sponsorshipcontract	confreg_conference	conference_id	id	confsponsor_sponsors_conference_id_d510e5c8_fk_confreg_c
confsponsor_sponsorshiplevel	confreg_conference	conference_id	id	confsponsor_sponsors_conference_id_3619abd5_fk_confreg_c
confsponsor_sponsorshiplevel	confsponsor_sponsorshipcontract	contract_id	id	confsponsor_sponsors_contract_id_fc8df045_fk_confspons
confsponsor_sponsorshiplevel_paymentmethods	invoices_invoicepaymentmethod	invoicepaymentmethod_id	id	confsponsor_sponsors_invoicepaymentmethod_aedb0e47_fk_invoices_
confsponsor_sponsorshiplevel_paymentmethods	confsponsor_sponsorshiplevel	sponsorshiplevel_id	id	confsponsor_sponsors_sponsorshiplevel_id_d26278b5_fk_confspons
confwiki_attendeesignup	confreg_conferenceregistration	attendee_id	id	confwiki_attendeesig_attendee_id_48e0b3f0_fk_confreg_c
confwiki_attendeesignup	confwiki_signup	signup_id	id	confwiki_attendeesig_signup_id_d612c685_fk_confwiki_
confwiki_signup	confreg_conferenceregistration	author_id	id	confwiki_signup_author_id_85d25fde_fk_confreg_c
confwiki_signup	confreg_conference	conference_id	id	confwiki_signup_conference_id_b5038b6d_fk_confreg_conference_id
confwiki_signup_attendees	confreg_conferenceregistration	conferenceregistration_id	id	confwiki_signup_atte_conferenceregistrati_55236e48_fk_confreg_c
confwiki_signup_attendees	confwiki_signup	signup_id	id	confwiki_signup_atte_signup_id_ee54fd85_fk_confwiki_
confwiki_signup_regtypes	confreg_registrationtype	registrationtype_id	id	confwiki_signup_regt_registrationtype_id_f353e176_fk_confreg_r
confwiki_signup_regtypes	confwiki_signup	signup_id	id	confwiki_signup_regt_signup_id_f76c68a9_fk_confwiki_
confwiki_wikipage	confreg_conferenceregistration	author_id	id	confwiki_wikipage_author_id_5a5d0e5f_fk_confreg_c
confwiki_wikipage	confreg_conference	conference_id	id	confwiki_wikipage_conference_id_b2f0b4d4_fk_confreg_c
confwiki_wikipage_editor_attendee	confreg_conferenceregistration	conferenceregistration_id	id	confwiki_wikipage_ed_conferenceregistrati_3a868868_fk_confreg_c
confwiki_wikipage_editor_attendee	confwiki_wikipage	wikipage_id	id	confwiki_wikipage_ed_wikipage_id_9d6784e0_fk_confwiki_
